CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.115685, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.972538, FlushAsyncLoading=0.011068, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=1.333691, TagPackageExports=10.514275, BeginCacheForCookedPlatformData=0.003874, SerializeImports=11.692155, GatherLocalizableTextData=31.742920, MarkNames=0.099082, SerializeSummary=0.019647, SerializeNames=0.307754, SerializeGatherableTextData=0.357572, BuildExportMap=0.247143, SortExportsNonSeekfree=2.637494, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=14.231950, SortExportsSeekfree=0.004705, BuildDependencyMap=0.180170, SerializeImportMap=0.022974, SerializeExportMap=0.105165, SerializeDependencyMap=0.038192, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.206586, SerializeExports=19.229353, SerializeBulkData=0.024352, MoveFile=3.780778, UnaccountedTime=1.373269, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_134, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.768720, FlushAsyncLoading=0.003878, FlushStreamingFunc=0.066143, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.252403, TagPackageExports=27.835112, BeginCacheForCookedPlatformData=0.005536, SerializeImports=30.281368, GatherLocalizableTextData=15.130028, MarkNames=0.124816, SerializeSummary=0.016607, SerializeNames=0.095479, SerializeGatherableTextData=0.231922, BuildExportMap=0.199821, SortExportsNonSeekfree=3.887605, SortExportsSeekfreeConstructor=0.065867, SortExportsSeekfreeInner=28.665937, SortExportsSeekfree=0.006091, BuildDependencyMap=0.165224, SerializeImportMap=0.022694, SerializeExportMap=0.143636, SerializeDependencyMap=0.020757, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.590168, SerializeExports=37.611279, SerializeBulkData=0.013284, MoveFile=5.397037, UnaccountedTime=1.411460, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_135, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.893819, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.088010, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.227492, TagPackageExports=28.967325, BeginCacheForCookedPlatformData=0.009689, SerializeImports=29.275078, GatherLocalizableTextData=15.042018, MarkNames=0.110704, SerializeSummary=0.017989, SerializeNames=0.099909, SerializeGatherableTextData=0.236075, BuildExportMap=0.182383, SortExportsNonSeekfree=3.845260, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=29.221941, SortExportsSeekfree=0.006367, BuildDependencyMap=0.154708, SerializeImportMap=0.020482, SerializeExportMap=0.098802, SerializeDependencyMap=0.021864, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.477255, SerializeExports=36.571499, SerializeBulkData=0.012454, MoveFile=5.072400, UnaccountedTime=1.441628, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_136, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.577762, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.084132, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.246864, TagPackageExports=28.675072, BeginCacheForCookedPlatformData=0.007469, SerializeImports=29.819187, GatherLocalizableTextData=15.404571, MarkNames=0.113748, SerializeSummary=0.015222, SerializeNames=0.101570, SerializeGatherableTextData=0.237178, BuildExportMap=0.184599, SortExportsNonSeekfree=3.923304, SortExportsSeekfreeConstructor=0.081643, SortExportsSeekfreeInner=28.533649, SortExportsSeekfree=0.006367, BuildDependencyMap=0.145573, SerializeImportMap=0.014946, SerializeExportMap=0.098526, SerializeDependencyMap=0.022143, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.491091, SerializeExports=36.481556, SerializeBulkData=0.009961, MoveFile=5.320374, UnaccountedTime=1.462940, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_137, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.604331, FlushAsyncLoading=0.004981, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.251293, TagPackageExports=28.903120, BeginCacheForCookedPlatformData=0.005256, SerializeImports=30.010977, GatherLocalizableTextData=14.929380, MarkNames=0.112642, SerializeSummary=0.015222, SerializeNames=0.110149, SerializeGatherableTextData=0.209782, BuildExportMap=0.180721, SortExportsNonSeekfree=3.794890, SortExportsSeekfreeConstructor=0.061717, SortExportsSeekfreeInner=31.467550, SortExportsSeekfree=0.006642, BuildDependencyMap=0.156090, SerializeImportMap=0.013836, SerializeExportMap=0.099357, SerializeDependencyMap=0.022139, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.475314, SerializeExports=36.205906, SerializeBulkData=0.009686, MoveFile=5.199712, UnaccountedTime=1.462661, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_138, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.674072, FlushAsyncLoading=0.003878, FlushStreamingFunc=0.087731, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.235520, TagPackageExports=29.772963, BeginCacheForCookedPlatformData=0.006367, SerializeImports=31.227600, GatherLocalizableTextData=15.480127, MarkNames=0.129245, SerializeSummary=0.016328, SerializeNames=0.108488, SerializeGatherableTextData=0.265136, BuildExportMap=0.187915, SortExportsNonSeekfree=3.823675, SortExportsSeekfreeConstructor=0.072788, SortExportsSeekfreeInner=30.226015, SortExportsSeekfree=0.006642, BuildDependencyMap=0.161074, SerializeImportMap=0.014670, SerializeExportMap=0.098802, SerializeDependencyMap=0.021312, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.472270, SerializeExports=40.383831, SerializeBulkData=0.009131, MoveFile=12.549270, UnaccountedTime=1.407310, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_139, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=7.295314, FlushAsyncLoading=0.006091, FlushStreamingFunc=0.065036, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.254616, TagPackageExports=32.587307, BeginCacheForCookedPlatformData=0.005811, SerializeImports=34.576912, GatherLocalizableTextData=20.670980, MarkNames=0.157475, SerializeSummary=0.018544, SerializeNames=0.128135, SerializeGatherableTextData=0.290595, BuildExportMap=0.191242, SortExportsNonSeekfree=4.220545, SortExportsSeekfreeConstructor=0.081643, SortExportsSeekfreeInner=38.736847, SortExportsSeekfree=0.008304, BuildDependencyMap=0.306368, SerializeImportMap=0.016052, SerializeExportMap=0.098523, SerializeDependencyMap=0.029337, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.035195, SerializeExports=47.309669, SerializeBulkData=0.011902, MoveFile=4.627101, UnaccountedTime=0.288382, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_140, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.002277, FlushAsyncLoading=0.008579, FlushStreamingFunc=0.065867, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.264857, TagPackageExports=17.631355, BeginCacheForCookedPlatformData=0.005815, SerializeImports=18.262363, GatherLocalizableTextData=58.616856, MarkNames=0.217810, SerializeSummary=0.018820, SerializeNames=0.340965, SerializeGatherableTextData=0.524454, BuildExportMap=0.247698, SortExportsNonSeekfree=4.226078, SortExportsSeekfreeConstructor=0.069465, SortExportsSeekfreeInner=21.474686, SortExportsSeekfree=0.010516, BuildDependencyMap=0.322975, SerializeImportMap=0.026017, SerializeExportMap=0.162177, SerializeDependencyMap=0.034593, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.127351, SerializeExports=30.256186, SerializeBulkData=0.013836, MoveFile=4.674703, UnaccountedTime=1.672167, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_141, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.722780, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.091333, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.265133, TagPackageExports=18.030722, BeginCacheForCookedPlatformData=0.007194, SerializeImports=17.613371, GatherLocalizableTextData=58.556522, MarkNames=0.210337, SerializeSummary=0.017434, SerializeNames=0.366427, SerializeGatherableTextData=0.531096, BuildExportMap=0.270113, SortExportsNonSeekfree=4.587803, SortExportsSeekfreeConstructor=0.065316, SortExportsSeekfreeInner=21.274309, SortExportsSeekfree=0.006087, BuildDependencyMap=0.284508, SerializeImportMap=0.021033, SerializeExportMap=0.163008, SerializeDependencyMap=0.034317, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.208999, SerializeExports=28.701637, SerializeBulkData=0.007752, MoveFile=4.066393, UnaccountedTime=1.852889, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_142, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=9.941939, FlushAsyncLoading=0.009689, FlushStreamingFunc=0.061717, BlockTillAllRequestsFinished=0.007469, ResetLoadersForSaveUnMarkAllObjects=0.269011, TagPackageExports=29.240486, BeginCacheForCookedPlatformData=0.005256, SerializeImports=30.574451, GatherLocalizableTextData=15.860669, MarkNames=0.125095, SerializeSummary=0.016328, SerializeNames=0.110149, SerializeGatherableTextData=0.239946, BuildExportMap=0.192072, SortExportsNonSeekfree=3.839724, SortExportsSeekfreeConstructor=0.074450, SortExportsSeekfreeInner=28.931345, SortExportsSeekfree=0.006918, BuildDependencyMap=0.181556, SerializeImportMap=0.014391, SerializeExportMap=0.099078, SerializeDependencyMap=0.022691, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.495795, SerializeExports=38.873569, SerializeBulkData=0.008579, MoveFile=4.508097, UnaccountedTime=1.317363, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_143, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=9.533450, FlushAsyncLoading=0.008024, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.258215, TagPackageExports=0.504252, BeginCacheForCookedPlatformData=0.002213, SerializeImports=1.016807, GatherLocalizableTextData=0.298619, MarkNames=0.011072, SerializeSummary=0.011347, SerializeNames=0.055075, SerializeGatherableTextData=0.010516, BuildExportMap=0.036810, SortExportsNonSeekfree=0.041790, SortExportsSeekfreeConstructor=0.052307, SortExportsSeekfreeInner=0.642907, SortExportsSeekfree=0.003044, BuildDependencyMap=0.012178, SerializeImportMap=0.009686, SerializeExportMap=0.008859, SerializeDependencyMap=0.001658, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.183489, SerializeExports=1.182858, SerializeBulkData=0.005536, MoveFile=4.426450, UnaccountedTime=1.510262, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_144, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=9.449869, FlushAsyncLoading=0.008300, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.255167, TagPackageExports=0.231646, BeginCacheForCookedPlatformData=0.001937, SerializeImports=0.797890, GatherLocalizableTextData=0.169098, MarkNames=0.007749, SerializeSummary=0.010516, SerializeNames=0.044003, SerializeGatherableTextData=0.006642, BuildExportMap=0.027679, SortExportsNonSeekfree=0.021584, SortExportsSeekfreeConstructor=0.009965, SortExportsSeekfreeInner=0.341795, SortExportsSeekfree=0.002768, BuildDependencyMap=0.009131, SerializeImportMap=0.006363, SerializeExportMap=0.006922, SerializeDependencyMap=0.001382, SerializeStringAssetReferenceMap=0.001382, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.200652, SerializeExports=0.535801, SerializeBulkData=0.004705, MoveFile=3.421269, UnaccountedTime=1.170959, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_145, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.281003, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.068914, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.244651, TagPackageExports=28.391396, BeginCacheForCookedPlatformData=0.005260, SerializeImports=29.685783, GatherLocalizableTextData=15.143592, MarkNames=0.121217, SerializeSummary=0.014946, SerializeNames=0.094377, SerializeGatherableTextData=0.230815, BuildExportMap=0.189852, SortExportsNonSeekfree=3.842220, SortExportsSeekfreeConstructor=0.061993, SortExportsSeekfreeInner=28.551914, SortExportsSeekfree=0.006087, BuildDependencyMap=0.150003, SerializeImportMap=0.015222, SerializeExportMap=0.101019, SerializeDependencyMap=0.021584, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.531495, SerializeExports=36.984146, SerializeBulkData=0.009410, MoveFile=5.197219, UnaccountedTime=1.446053, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_146, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.478328, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.097420, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.265963, TagPackageExports=29.515305, BeginCacheForCookedPlatformData=0.007473, SerializeImports=31.052691, GatherLocalizableTextData=16.146555, MarkNames=0.110980, SerializeSummary=0.015501, SerializeNames=0.119835, SerializeGatherableTextData=0.225279, BuildExportMap=0.189025, SortExportsNonSeekfree=3.736772, SortExportsSeekfreeConstructor=0.083860, SortExportsSeekfreeInner=29.700455, SortExportsSeekfree=0.007194, BuildDependencyMap=0.174358, SerializeImportMap=0.014391, SerializeExportMap=0.102952, SerializeDependencyMap=0.025462, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.814621, SerializeExports=40.663631, SerializeBulkData=0.009410, MoveFile=6.238658, UnaccountedTime=1.984622, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_147, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.995665, FlushAsyncLoading=0.006367, FlushStreamingFunc=0.069741, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.266518, TagPackageExports=29.382740, BeginCacheForCookedPlatformData=0.004705, SerializeImports=31.522900, GatherLocalizableTextData=15.540459, MarkNames=0.118453, SerializeSummary=0.018541, SerializeNames=0.102125, SerializeGatherableTextData=0.247419, BuildExportMap=0.184324, SortExportsNonSeekfree=3.737327, SortExportsSeekfreeConstructor=0.131458, SortExportsSeekfreeInner=29.024061, SortExportsSeekfree=0.006367, BuildDependencyMap=0.156920, SerializeImportMap=0.016052, SerializeExportMap=0.103783, SerializeDependencyMap=0.027400, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.579931, SerializeExports=38.581863, SerializeBulkData=0.009686, MoveFile=4.759390, UnaccountedTime=1.372717, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_148, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.811896, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.070296, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.276756, TagPackageExports=31.045773, BeginCacheForCookedPlatformData=0.008300, SerializeImports=29.856272, GatherLocalizableTextData=21.160286, MarkNames=0.138100, SerializeSummary=0.017159, SerializeNames=0.112087, SerializeGatherableTextData=0.260983, BuildExportMap=0.187919, SortExportsNonSeekfree=3.668968, SortExportsSeekfreeConstructor=0.064209, SortExportsSeekfreeInner=29.798426, SortExportsSeekfree=0.006642, BuildDependencyMap=0.177402, SerializeImportMap=0.017710, SerializeExportMap=0.101570, SerializeDependencyMap=0.026569, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.709452, SerializeExports=38.353817, SerializeBulkData=0.019651, MoveFile=4.692417, UnaccountedTime=1.490887, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_149, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.016973, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.087455, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.259321, TagPackageExports=29.557095, BeginCacheForCookedPlatformData=0.008579, SerializeImports=31.917002, GatherLocalizableTextData=16.839281, MarkNames=0.118729, SerializeSummary=0.015222, SerializeNames=0.118729, SerializeGatherableTextData=0.286441, BuildExportMap=0.228327, SortExportsNonSeekfree=4.102368, SortExportsSeekfreeConstructor=0.071127, SortExportsSeekfreeInner=30.054428, SortExportsSeekfree=0.006918, BuildDependencyMap=0.182658, SerializeImportMap=0.013839, SerializeExportMap=0.101570, SerializeDependencyMap=0.025738, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.713602, SerializeExports=39.454479, SerializeBulkData=0.008300, MoveFile=4.506156, UnaccountedTime=1.360264, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_150, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.539215, FlushAsyncLoading=0.005815, FlushStreamingFunc=0.064205, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.258215, TagPackageExports=29.670286, BeginCacheForCookedPlatformData=0.004984, SerializeImports=30.410334, GatherLocalizableTextData=15.630130, MarkNames=0.125371, SerializeSummary=0.018265, SerializeNames=0.099633, SerializeGatherableTextData=0.238843, BuildExportMap=0.184871, SortExportsNonSeekfree=3.770813, SortExportsSeekfreeConstructor=0.110149, SortExportsSeekfreeInner=30.285242, SortExportsSeekfree=0.006367, BuildDependencyMap=0.172142, SerializeImportMap=0.016052, SerializeExportMap=0.101294, SerializeDependencyMap=0.025459, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.674580, SerializeExports=39.203457, SerializeBulkData=0.009410, MoveFile=4.717875, UnaccountedTime=1.433879, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_151, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=7.380001, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.059228, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.247423, TagPackageExports=29.792059, BeginCacheForCookedPlatformData=0.005811, SerializeImports=30.745213, GatherLocalizableTextData=15.656698, MarkNames=0.124540, SerializeSummary=0.019375, SerializeNames=0.102121, SerializeGatherableTextData=0.232477, BuildExportMap=0.184596, SortExportsNonSeekfree=3.973126, SortExportsSeekfreeConstructor=0.073064, SortExportsSeekfreeInner=30.104242, SortExportsSeekfree=0.009961, BuildDependencyMap=0.198990, SerializeImportMap=0.015222, SerializeExportMap=0.101294, SerializeDependencyMap=0.025183, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.584081, SerializeExports=39.881512, SerializeBulkData=0.008304, MoveFile=4.076354, UnaccountedTime=1.393195, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_152, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.047417, FlushAsyncLoading=0.005260, FlushStreamingFunc=0.088561, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.234134, TagPackageExports=29.789570, BeginCacheForCookedPlatformData=0.007473, SerializeImports=30.506649, GatherLocalizableTextData=15.367486, MarkNames=0.118453, SerializeSummary=0.014942, SerializeNames=0.100464, SerializeGatherableTextData=0.269286, BuildExportMap=0.181552, SortExportsNonSeekfree=3.932718, SortExportsSeekfreeConstructor=0.077765, SortExportsSeekfreeInner=29.820568, SortExportsSeekfree=0.006367, BuildDependencyMap=0.162732, SerializeImportMap=0.014115, SerializeExportMap=0.100184, SerializeDependencyMap=0.024077, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.938055, SerializeExports=38.938881, SerializeBulkData=0.007749, MoveFile=4.382726, UnaccountedTime=1.264777, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_153, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=5.947508, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.063658, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.239950, TagPackageExports=31.177505, BeginCacheForCookedPlatformData=0.008304, SerializeImports=29.675547, GatherLocalizableTextData=15.885297, MarkNames=0.112917, SerializeSummary=0.015222, SerializeNames=0.097971, SerializeGatherableTextData=0.221685, BuildExportMap=0.142530, SortExportsNonSeekfree=3.451157, SortExportsSeekfreeConstructor=0.077769, SortExportsSeekfreeInner=29.446669, SortExportsSeekfree=0.006367, BuildDependencyMap=0.149172, SerializeImportMap=0.013009, SerializeExportMap=0.098802, SerializeDependencyMap=0.021037, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.510186, SerializeExports=37.876408, SerializeBulkData=0.007749, MoveFile=4.071094, UnaccountedTime=0.213936, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_154, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.027490, FlushAsyncLoading=0.017434, FlushStreamingFunc=0.092439, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.275098, TagPackageExports=30.810247, BeginCacheForCookedPlatformData=0.007749, SerializeImports=29.304419, GatherLocalizableTextData=15.386306, MarkNames=0.105444, SerializeSummary=0.016604, SerializeNames=0.111535, SerializeGatherableTextData=0.217807, BuildExportMap=0.140037, SortExportsNonSeekfree=3.348209, SortExportsSeekfreeConstructor=0.073891, SortExportsSeekfreeInner=29.348698, SortExportsSeekfree=0.006642, BuildDependencyMap=0.150278, SerializeImportMap=0.014670, SerializeExportMap=0.110976, SerializeDependencyMap=0.020482, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.401143, SerializeExports=39.019970, SerializeBulkData=0.009410, MoveFile=4.404035, UnaccountedTime=1.280002, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
