CookerStat, GenerateAssetRegistry=0.023525, Initialize=0.118177, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.641383, FlushAsyncLoading=0.010241, FlushStreamingFunc=0.061162, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.949275, TagPackageExports=12.840420, BeginCacheForCookedPlatformData=0.003044, SerializeImports=16.131889, GatherLocalizableTextData=44.174015, MarkNames=0.127032, SerializeSummary=0.017714, SerializeNames=0.325188, SerializeGatherableTextData=0.395209, BuildExportMap=0.253510, SortExportsNonSeekfree=4.142776, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=17.936346, SortExportsSeekfree=0.004426, BuildDependencyMap=0.209782, SerializeImportMap=0.019372, SerializeExportMap=0.148620, SerializeDependencyMap=0.031274, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.843402, SerializeExports=25.989697, SerializeBulkData=0.020757, MoveFile=3.976721, UnaccountedTime=1.453526, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_66, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.568275, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.062548, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.238009, TagPackageExports=29.846582, BeginCacheForCookedPlatformData=0.006367, SerializeImports=34.865295, GatherLocalizableTextData=65.614105, MarkNames=0.169378, SerializeSummary=0.015773, SerializeNames=0.357572, SerializeGatherableTextData=0.516150, BuildExportMap=0.322144, SortExportsNonSeekfree=7.407401, SortExportsSeekfreeConstructor=0.057843, SortExportsSeekfreeInner=38.127983, SortExportsSeekfree=0.007194, BuildDependencyMap=1.303803, SerializeImportMap=0.021309, SerializeExportMap=0.241056, SerializeDependencyMap=0.048712, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.723687, SerializeExports=50.523655, SerializeBulkData=0.010516, MoveFile=3.584005, UnaccountedTime=1.427788, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_67, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.655175, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.088841, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.222787, TagPackageExports=31.539228, BeginCacheForCookedPlatformData=0.006642, SerializeImports=35.225353, GatherLocalizableTextData=67.975677, MarkNames=0.168823, SerializeSummary=0.016328, SerializeNames=0.389121, SerializeGatherableTextData=0.522792, BuildExportMap=0.324637, SortExportsNonSeekfree=7.562660, SortExportsSeekfreeConstructor=0.068638, SortExportsSeekfreeInner=39.075043, SortExportsSeekfree=0.006918, BuildDependencyMap=1.481481, SerializeImportMap=0.021864, SerializeExportMap=0.242993, SerializeDependencyMap=0.048712, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.789282, SerializeExports=52.775898, SerializeBulkData=0.008859, MoveFile=4.115376, UnaccountedTime=1.398452, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_68, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.745090, FlushAsyncLoading=0.011347, FlushStreamingFunc=0.062827, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.279523, TagPackageExports=35.202385, BeginCacheForCookedPlatformData=0.006922, SerializeImports=36.378601, GatherLocalizableTextData=66.707848, MarkNames=0.175186, SerializeSummary=0.018544, SerializeNames=0.364210, SerializeGatherableTextData=0.505082, BuildExportMap=0.355911, SortExportsNonSeekfree=7.800396, SortExportsSeekfreeConstructor=0.800658, SortExportsSeekfreeInner=40.653942, SortExportsSeekfree=0.007752, BuildDependencyMap=0.420947, SerializeImportMap=0.023525, SerializeExportMap=0.249635, SerializeDependencyMap=0.047047, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.818894, SerializeExports=55.518284, SerializeBulkData=0.011623, MoveFile=4.133917, UnaccountedTime=1.612388, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_69, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.859142, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.059225, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.235520, TagPackageExports=38.776428, BeginCacheForCookedPlatformData=0.006918, SerializeImports=41.985142, GatherLocalizableTextData=70.086777, MarkNames=1.103982, SerializeSummary=0.020202, SerializeNames=0.363935, SerializeGatherableTextData=0.575103, BuildExportMap=0.381924, SortExportsNonSeekfree=8.661386, SortExportsSeekfreeConstructor=0.061996, SortExportsSeekfreeInner=47.547127, SortExportsSeekfree=0.008304, BuildDependencyMap=0.497609, SerializeImportMap=0.023801, SerializeExportMap=0.261813, SerializeDependencyMap=0.052586, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.448792, SerializeExports=63.258625, SerializeBulkData=0.011899, MoveFile=4.123125, UnaccountedTime=1.552884, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_70, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.913390, FlushAsyncLoading=0.004981, FlushStreamingFunc=0.083029, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.269286, TagPackageExports=36.942081, BeginCacheForCookedPlatformData=0.006642, SerializeImports=43.702698, GatherLocalizableTextData=70.939461, MarkNames=1.045033, SerializeSummary=0.021312, SerializeNames=0.382476, SerializeGatherableTextData=0.549089, BuildExportMap=0.353418, SortExportsNonSeekfree=8.374945, SortExportsSeekfreeConstructor=0.068355, SortExportsSeekfreeInner=47.054783, SortExportsSeekfree=0.008300, BuildDependencyMap=0.484604, SerializeImportMap=0.022974, SerializeExportMap=0.263747, SerializeDependencyMap=0.048708, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.350545, SerializeExports=62.464054, SerializeBulkData=0.011623, MoveFile=3.952645, UnaccountedTime=1.548178, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_71, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.853055, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.063930, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.253510, TagPackageExports=37.224094, BeginCacheForCookedPlatformData=0.006642, SerializeImports=42.532291, GatherLocalizableTextData=69.598297, MarkNames=0.975016, SerializeSummary=0.019927, SerializeNames=0.379156, SerializeGatherableTextData=0.574823, BuildExportMap=0.360891, SortExportsNonSeekfree=8.383524, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=46.365376, SortExportsSeekfree=0.008579, BuildDependencyMap=0.494841, SerializeImportMap=0.023801, SerializeExportMap=0.259876, SerializeDependencyMap=0.052582, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.709220, SerializeExports=63.458447, SerializeBulkData=0.011899, MoveFile=4.356984, UnaccountedTime=1.491446, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_72, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.596226, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.071406, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.230536, TagPackageExports=38.661015, BeginCacheForCookedPlatformData=0.007473, SerializeImports=43.763863, GatherLocalizableTextData=69.486771, MarkNames=1.058042, SerializeSummary=0.019651, SerializeNames=0.391886, SerializeGatherableTextData=0.577591, BuildExportMap=0.363383, SortExportsNonSeekfree=8.470424, SortExportsSeekfreeConstructor=0.066146, SortExportsSeekfreeInner=46.759480, SortExportsSeekfree=0.008855, BuildDependencyMap=0.518091, SerializeImportMap=0.022694, SerializeExportMap=0.244100, SerializeDependencyMap=0.049815, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.202476, SerializeExports=62.471252, SerializeBulkData=0.010241, MoveFile=4.229955, UnaccountedTime=1.639232, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_73, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=11.087995, FlushAsyncLoading=0.012174, FlushStreamingFunc=0.066146, BlockTillAllRequestsFinished=0.008028, ResetLoadersForSaveUnMarkAllObjects=0.288103, TagPackageExports=37.015141, BeginCacheForCookedPlatformData=0.006922, SerializeImports=41.270004, GatherLocalizableTextData=70.882172, MarkNames=1.063298, SerializeSummary=0.020482, SerializeNames=0.450008, SerializeGatherableTextData=0.683866, BuildExportMap=0.374176, SortExportsNonSeekfree=8.494780, SortExportsSeekfreeConstructor=0.065036, SortExportsSeekfreeInner=46.502651, SortExportsSeekfree=0.008855, BuildDependencyMap=0.492904, SerializeImportMap=0.022143, SerializeExportMap=0.267070, SerializeDependencyMap=0.053689, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.459309, SerializeExports=63.429386, SerializeBulkData=0.023246, MoveFile=3.729854, UnaccountedTime=1.471795, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_74, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/2DNonDiegetic/Menus/StartMenu_Auto1.uasset, AutoPackageBackupDelegate=7.119853, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.083301, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.259046, TagPackageExports=37.395958, BeginCacheForCookedPlatformData=0.006922, SerializeImports=42.630817, GatherLocalizableTextData=67.424095, MarkNames=0.956748, SerializeSummary=0.022419, SerializeNames=0.389948, SerializeGatherableTextData=0.547148, BuildExportMap=0.367533, SortExportsNonSeekfree=8.262306, SortExportsSeekfreeConstructor=0.065591, SortExportsSeekfreeInner=45.864170, SortExportsSeekfree=0.008579, BuildDependencyMap=0.470210, SerializeImportMap=0.023246, SerializeExportMap=0.241611, SerializeDependencyMap=0.055630, SerializeStringAssetReferenceMap=0.013836, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.225450, SerializeExports=61.052044, SerializeBulkData=0.011347, MoveFile=4.213348, UnaccountedTime=0.436723, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_75, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.587342, FlushAsyncLoading=0.011899, FlushStreamingFunc=0.070296, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.291701, TagPackageExports=39.018585, BeginCacheForCookedPlatformData=0.006922, SerializeImports=44.150490, GatherLocalizableTextData=70.230690, MarkNames=1.009610, SerializeSummary=0.021584, SerializeNames=0.378881, SerializeGatherableTextData=0.553515, BuildExportMap=0.371132, SortExportsNonSeekfree=8.443579, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=47.518070, SortExportsSeekfree=0.008579, BuildDependencyMap=0.552960, SerializeImportMap=0.024907, SerializeExportMap=0.267070, SerializeDependencyMap=0.053138, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.269177, SerializeExports=63.319786, SerializeBulkData=0.012733, MoveFile=4.268978, UnaccountedTime=1.553990, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_76, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.921414, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.141975, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.221405, TagPackageExports=38.621994, BeginCacheForCookedPlatformData=0.006642, SerializeImports=42.475559, GatherLocalizableTextData=67.832031, MarkNames=0.993833, SerializeSummary=0.019651, SerializeNames=0.388291, SerializeGatherableTextData=0.564858, BuildExportMap=0.366706, SortExportsNonSeekfree=8.393209, SortExportsSeekfreeConstructor=0.062823, SortExportsSeekfreeInner=47.980808, SortExportsSeekfree=0.008579, BuildDependencyMap=0.484880, SerializeImportMap=0.022970, SerializeExportMap=0.262089, SerializeDependencyMap=0.052307, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.432744, SerializeExports=62.863968, SerializeBulkData=0.011347, MoveFile=4.283093, UnaccountedTime=1.566168, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_77, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/2DNonDiegetic/Menus/StartMenu_Auto2.uasset, AutoPackageBackupDelegate=7.320225, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.062544, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.278696, TagPackageExports=39.742863, BeginCacheForCookedPlatformData=0.007469, SerializeImports=43.604454, GatherLocalizableTextData=70.362701, MarkNames=0.920214, SerializeSummary=0.021037, SerializeNames=0.394929, SerializeGatherableTextData=0.557944, BuildExportMap=0.363659, SortExportsNonSeekfree=8.529927, SortExportsSeekfreeConstructor=0.064205, SortExportsSeekfreeInner=46.983376, SortExportsSeekfree=0.008859, BuildDependencyMap=0.521410, SerializeImportMap=0.026289, SerializeExportMap=0.261538, SerializeDependencyMap=0.057567, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.567521, SerializeExports=64.161133, SerializeBulkData=0.014115, MoveFile=4.238256, UnaccountedTime=0.502039, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_78, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=11.804793, FlushAsyncLoading=0.015501, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.264857, TagPackageExports=37.956947, BeginCacheForCookedPlatformData=0.007473, SerializeImports=41.025352, GatherLocalizableTextData=68.336563, MarkNames=0.971138, SerializeSummary=0.019927, SerializeNames=0.374451, SerializeGatherableTextData=0.535250, BuildExportMap=0.383310, SortExportsNonSeekfree=8.120049, SortExportsSeekfreeConstructor=0.059780, SortExportsSeekfreeInner=45.372097, SortExportsSeekfree=0.008579, BuildDependencyMap=0.502035, SerializeImportMap=0.024077, SerializeExportMap=0.258770, SerializeDependencyMap=0.052862, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.408939, SerializeExports=61.705742, SerializeBulkData=0.012178, MoveFile=4.070818, UnaccountedTime=1.487013, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_79, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=10.401081, FlushAsyncLoading=0.008304, FlushStreamingFunc=0.061437, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.270393, TagPackageExports=29.129505, BeginCacheForCookedPlatformData=0.006367, SerializeImports=31.616442, GatherLocalizableTextData=73.986557, MarkNames=0.151940, SerializeSummary=0.015222, SerializeNames=0.415415, SerializeGatherableTextData=0.417072, BuildExportMap=0.313289, SortExportsNonSeekfree=6.994758, SortExportsSeekfreeConstructor=0.010792, SortExportsSeekfreeInner=34.850903, SortExportsSeekfree=0.007194, BuildDependencyMap=1.226865, SerializeImportMap=0.019647, SerializeExportMap=0.226390, SerializeDependencyMap=0.048432, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.316504, SerializeExports=51.324032, SerializeBulkData=0.008304, MoveFile=3.853287, UnaccountedTime=0.357017, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
