CookerStat, GenerateAssetRegistry=0.028506, Initialize=0.120945, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=9.822108, FlushAsyncLoading=0.012729, FlushStreamingFunc=0.079706, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=0.721507, TagPackageExports=1.617368, BeginCacheForCookedPlatformData=0.003599, SerializeImports=2.063222, GatherLocalizableTextData=0.640694, MarkNames=0.017434, SerializeSummary=0.016052, SerializeNames=0.076108, SerializeGatherableTextData=0.107937, BuildExportMap=0.050094, SortExportsNonSeekfree=0.157751, SortExportsSeekfreeConstructor=0.059225, SortExportsSeekfreeInner=1.258139, SortExportsSeekfree=0.004426, BuildDependencyMap=0.020757, SerializeImportMap=0.012454, SerializeExportMap=0.012457, SerializeDependencyMap=0.002488, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.270113, SerializeExports=2.859730, SerializeBulkData=0.017989, MoveFile=3.840830, UnaccountedTime=1.439139, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_63, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.085608, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.092715, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.257384, TagPackageExports=35.633018, BeginCacheForCookedPlatformData=0.005256, SerializeImports=34.622025, GatherLocalizableTextData=27.537874, MarkNames=0.086628, SerializeSummary=0.014942, SerializeNames=0.125095, SerializeGatherableTextData=0.489861, BuildExportMap=0.212826, SortExportsNonSeekfree=4.476819, SortExportsSeekfreeConstructor=0.053417, SortExportsSeekfreeInner=31.708601, SortExportsSeekfree=0.005811, BuildDependencyMap=0.216149, SerializeImportMap=0.017434, SerializeExportMap=0.119559, SerializeDependencyMap=0.027124, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.041007, SerializeExports=42.832573, SerializeBulkData=0.009965, MoveFile=4.187890, UnaccountedTime=1.349464, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_64, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.001752, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.223897, TagPackageExports=34.794998, BeginCacheForCookedPlatformData=0.005256, SerializeImports=35.120739, GatherLocalizableTextData=27.941942, MarkNames=0.086624, SerializeSummary=0.014670, SerializeNames=0.126753, SerializeGatherableTextData=0.331830, BuildExportMap=0.213657, SortExportsNonSeekfree=4.481803, SortExportsSeekfreeConstructor=0.051476, SortExportsSeekfreeInner=33.093498, SortExportsSeekfree=0.006642, BuildDependencyMap=0.216700, SerializeImportMap=0.017434, SerializeExportMap=0.119008, SerializeDependencyMap=0.027675, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.070895, SerializeExports=44.708710, SerializeBulkData=0.009134, MoveFile=4.216392, UnaccountedTime=1.431387, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_65, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=10.431524, FlushAsyncLoading=0.009961, FlushStreamingFunc=0.063933, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.269838, TagPackageExports=35.300907, BeginCacheForCookedPlatformData=0.005260, SerializeImports=34.432720, GatherLocalizableTextData=29.164658, MarkNames=0.128135, SerializeSummary=0.014670, SerializeNames=0.119004, SerializeGatherableTextData=0.290044, BuildExportMap=0.215039, SortExportsNonSeekfree=4.304126, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=32.793488, SortExportsSeekfree=0.005811, BuildDependencyMap=0.226941, SerializeImportMap=0.017159, SerializeExportMap=0.118729, SerializeDependencyMap=0.030719, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.931688, SerializeExports=42.196312, SerializeBulkData=0.008579, MoveFile=4.581433, UnaccountedTime=1.397070, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_66, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.171681, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.069190, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.245761, TagPackageExports=34.473682, BeginCacheForCookedPlatformData=0.005260, SerializeImports=35.744270, GatherLocalizableTextData=27.811035, MarkNames=0.094373, SerializeSummary=0.014670, SerializeNames=0.120111, SerializeGatherableTextData=0.306923, BuildExportMap=0.231095, SortExportsNonSeekfree=4.511692, SortExportsSeekfreeConstructor=0.051476, SortExportsSeekfreeInner=33.164070, SortExportsSeekfree=0.006367, BuildDependencyMap=0.219468, SerializeImportMap=0.016332, SerializeExportMap=0.119835, SerializeDependencyMap=0.039849, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.072832, SerializeExports=43.781300, SerializeBulkData=0.008855, MoveFile=4.440565, UnaccountedTime=1.351405, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_67, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.070942, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.246592, TagPackageExports=33.878098, BeginCacheForCookedPlatformData=0.004984, SerializeImports=35.546116, GatherLocalizableTextData=28.101351, MarkNames=0.086349, SerializeSummary=0.015497, SerializeNames=0.128694, SerializeGatherableTextData=0.324082, BuildExportMap=0.215039, SortExportsNonSeekfree=4.631255, SortExportsSeekfreeConstructor=0.064205, SortExportsSeekfreeInner=33.671364, SortExportsSeekfree=0.006367, BuildDependencyMap=0.196222, SerializeImportMap=0.018820, SerializeExportMap=0.120666, SerializeDependencyMap=0.029333, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.094696, SerializeExports=43.292545, SerializeBulkData=0.011347, MoveFile=4.430603, UnaccountedTime=1.396518, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_68, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.176941, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.062272, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.262920, TagPackageExports=33.691566, BeginCacheForCookedPlatformData=0.004429, SerializeImports=33.174587, GatherLocalizableTextData=26.415348, MarkNames=0.079986, SerializeSummary=0.013560, SerializeNames=0.132844, SerializeGatherableTextData=0.304986, BuildExportMap=0.213932, SortExportsNonSeekfree=4.570920, SortExportsSeekfreeConstructor=0.048432, SortExportsSeekfreeInner=31.696980, SortExportsSeekfree=0.006087, BuildDependencyMap=0.211444, SerializeImportMap=0.016052, SerializeExportMap=0.117622, SerializeDependencyMap=0.026565, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.000323, SerializeExports=43.151951, SerializeBulkData=0.007749, MoveFile=4.174601, UnaccountedTime=1.377419, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_69, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.184690, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.088286, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.256553, TagPackageExports=34.125523, BeginCacheForCookedPlatformData=0.004984, SerializeImports=33.220249, GatherLocalizableTextData=27.084545, MarkNames=0.081368, SerializeSummary=0.013009, SerializeNames=0.118174, SerializeGatherableTextData=0.305817, BuildExportMap=0.219468, SortExportsNonSeekfree=4.353940, SortExportsSeekfreeConstructor=0.050649, SortExportsSeekfreeInner=31.160347, SortExportsSeekfree=0.006642, BuildDependencyMap=0.197049, SerializeImportMap=0.016607, SerializeExportMap=0.118725, SerializeDependencyMap=0.027400, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.013331, SerializeExports=42.313377, SerializeBulkData=0.009410, MoveFile=4.249606, UnaccountedTime=1.390703, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_70, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.331649, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.136163, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.247974, TagPackageExports=33.338978, BeginCacheForCookedPlatformData=0.005256, SerializeImports=32.492382, GatherLocalizableTextData=26.386566, MarkNames=0.079151, SerializeSummary=0.013839, SerializeNames=0.110149, SerializeGatherableTextData=0.330999, BuildExportMap=0.219468, SortExportsNonSeekfree=4.310768, SortExportsSeekfreeConstructor=0.048157, SortExportsSeekfreeInner=31.793289, SortExportsSeekfree=0.005815, BuildDependencyMap=0.188194, SerializeImportMap=0.017159, SerializeExportMap=0.115409, SerializeDependencyMap=0.026569, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.851702, SerializeExports=41.540951, SerializeBulkData=0.009686, MoveFile=4.255969, UnaccountedTime=1.591351, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_71, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.222054, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.096034, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.247978, TagPackageExports=34.735767, BeginCacheForCookedPlatformData=0.005260, SerializeImports=32.733433, GatherLocalizableTextData=26.860655, MarkNames=0.079982, SerializeSummary=0.014115, SerializeNames=0.110701, SerializeGatherableTextData=0.333771, BuildExportMap=0.217251, SortExportsNonSeekfree=4.492044, SortExportsSeekfreeConstructor=0.052307, SortExportsSeekfreeInner=32.155289, SortExportsSeekfree=0.006087, BuildDependencyMap=0.183493, SerializeImportMap=0.017710, SerializeExportMap=0.119284, SerializeDependencyMap=0.030722, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.954103, SerializeExports=42.943558, SerializeBulkData=0.009686, MoveFile=4.267316, UnaccountedTime=0.257384, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_72, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.199632, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.061162, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.236902, TagPackageExports=33.977455, BeginCacheForCookedPlatformData=0.004981, SerializeImports=32.886757, GatherLocalizableTextData=28.595917, MarkNames=0.130352, SerializeSummary=0.015777, SerializeNames=0.123434, SerializeGatherableTextData=0.345115, BuildExportMap=0.215873, SortExportsNonSeekfree=4.312150, SortExportsSeekfreeConstructor=0.059780, SortExportsSeekfreeInner=32.861019, SortExportsSeekfree=0.006363, BuildDependencyMap=0.192899, SerializeImportMap=0.017714, SerializeExportMap=0.117343, SerializeDependencyMap=0.034317, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.986763, SerializeExports=40.929874, SerializeBulkData=0.008855, MoveFile=4.190378, UnaccountedTime=1.392640, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_73, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.120205, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.086349, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.249911, TagPackageExports=34.305138, BeginCacheForCookedPlatformData=0.004981, SerializeImports=33.810574, GatherLocalizableTextData=28.567963, MarkNames=0.098802, SerializeSummary=0.015501, SerializeNames=0.119004, SerializeGatherableTextData=0.297237, BuildExportMap=0.213102, SortExportsNonSeekfree=4.313260, SortExportsSeekfreeConstructor=0.053413, SortExportsSeekfreeInner=32.800133, SortExportsSeekfree=0.006087, BuildDependencyMap=0.201203, SerializeImportMap=0.018265, SerializeExportMap=0.115409, SerializeDependencyMap=0.028230, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.133442, SerializeExports=40.694630, SerializeBulkData=0.008579, MoveFile=4.345086, UnaccountedTime=0.248250, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_74, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.115776, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.086069, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.252124, TagPackageExports=32.607235, BeginCacheForCookedPlatformData=0.004981, SerializeImports=33.506695, GatherLocalizableTextData=27.390362, MarkNames=0.079155, SerializeSummary=0.013284, SerializeNames=0.109594, SerializeGatherableTextData=0.333216, BuildExportMap=0.214208, SortExportsNonSeekfree=4.356712, SortExportsSeekfreeConstructor=0.053413, SortExportsSeekfreeInner=31.668749, SortExportsSeekfree=0.006367, BuildDependencyMap=0.207569, SerializeImportMap=0.016604, SerializeExportMap=0.124820, SerializeDependencyMap=0.030167, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.821539, SerializeExports=42.527588, SerializeBulkData=0.008859, MoveFile=4.241854, UnaccountedTime=1.355279, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_75, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.326388, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.083856, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.246592, TagPackageExports=33.687973, BeginCacheForCookedPlatformData=0.006087, SerializeImports=33.320160, GatherLocalizableTextData=28.674517, MarkNames=0.098526, SerializeSummary=0.015497, SerializeNames=0.138104, SerializeGatherableTextData=0.316609, BuildExportMap=0.213657, SortExportsNonSeekfree=4.405972, SortExportsSeekfreeConstructor=0.066698, SortExportsSeekfreeInner=31.376495, SortExportsSeekfree=0.006091, BuildDependencyMap=0.203967, SerializeImportMap=0.017989, SerializeExportMap=0.115685, SerializeDependencyMap=0.026844, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.068406, SerializeExports=42.670952, SerializeBulkData=0.009131, MoveFile=4.022662, UnaccountedTime=1.324836, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_76, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.263289, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.127584, BlockTillAllRequestsFinished=0.004154, ResetLoadersForSaveUnMarkAllObjects=0.225279, TagPackageExports=34.591026, BeginCacheForCookedPlatformData=0.004429, SerializeImports=33.018772, GatherLocalizableTextData=28.512611, MarkNames=0.079431, SerializeSummary=0.027120, SerializeNames=0.121497, SerializeGatherableTextData=0.314675, BuildExportMap=0.212271, SortExportsNonSeekfree=4.414000, SortExportsSeekfreeConstructor=0.051752, SortExportsSeekfreeInner=31.947445, SortExportsSeekfree=0.006087, BuildDependencyMap=0.191793, SerializeImportMap=0.017989, SerializeExportMap=0.117902, SerializeDependencyMap=0.028230, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.979290, SerializeExports=42.338840, SerializeBulkData=0.009131, MoveFile=3.925521, UnaccountedTime=1.375206, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_77, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.098062, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.061993, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.254065, TagPackageExports=33.335655, BeginCacheForCookedPlatformData=0.005536, SerializeImports=31.785265, GatherLocalizableTextData=27.683172, MarkNames=0.085242, SerializeSummary=0.013839, SerializeNames=0.128690, SerializeGatherableTextData=0.322700, BuildExportMap=0.219744, SortExportsNonSeekfree=4.073311, SortExportsSeekfreeConstructor=0.050370, SortExportsSeekfreeInner=31.243376, SortExportsSeekfree=0.005532, BuildDependencyMap=0.205357, SerializeImportMap=0.017989, SerializeExportMap=0.120115, SerializeDependencyMap=0.028506, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.856687, SerializeExports=41.154873, SerializeBulkData=0.008855, MoveFile=4.077185, UnaccountedTime=1.413673, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_78, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.016418, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.090223, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.244930, TagPackageExports=32.546349, BeginCacheForCookedPlatformData=0.004981, SerializeImports=33.230766, GatherLocalizableTextData=28.685308, MarkNames=0.091329, SerializeSummary=0.014391, SerializeNames=0.132017, SerializeGatherableTextData=0.315778, BuildExportMap=0.242438, SortExportsNonSeekfree=4.273683, SortExportsSeekfreeConstructor=0.048157, SortExportsSeekfreeInner=31.654358, SortExportsSeekfree=0.006367, BuildDependencyMap=0.205908, SerializeImportMap=0.016879, SerializeExportMap=0.117622, SerializeDependencyMap=0.029057, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.979845, SerializeExports=41.925362, SerializeBulkData=0.009134, MoveFile=4.395179, UnaccountedTime=1.570318, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_79, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.292626, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.119004, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.237457, TagPackageExports=33.911308, BeginCacheForCookedPlatformData=0.004984, SerializeImports=32.378078, GatherLocalizableTextData=28.859943, MarkNames=0.105999, SerializeSummary=0.014666, SerializeNames=0.111256, SerializeGatherableTextData=0.328511, BuildExportMap=0.214212, SortExportsNonSeekfree=4.206151, SortExportsSeekfreeConstructor=0.054799, SortExportsSeekfreeInner=32.641552, SortExportsSeekfree=0.006642, BuildDependencyMap=0.206459, SerializeImportMap=0.016604, SerializeExportMap=0.119284, SerializeDependencyMap=0.029333, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.996173, SerializeExports=42.590965, SerializeBulkData=0.008859, MoveFile=4.249327, UnaccountedTime=0.255167, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_80, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=10.348220, FlushAsyncLoading=0.010520, FlushStreamingFunc=0.063930, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.272050, TagPackageExports=33.990742, BeginCacheForCookedPlatformData=0.005260, SerializeImports=32.603355, GatherLocalizableTextData=28.670366, MarkNames=0.085793, SerializeSummary=0.015501, SerializeNames=0.120666, SerializeGatherableTextData=0.337090, BuildExportMap=0.211719, SortExportsNonSeekfree=4.119251, SortExportsSeekfreeConstructor=0.056457, SortExportsSeekfreeInner=31.536461, SortExportsSeekfree=0.006367, BuildDependencyMap=0.193179, SerializeImportMap=0.016607, SerializeExportMap=0.126202, SerializeDependencyMap=0.029612, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.870247, SerializeExports=40.519714, SerializeBulkData=0.009410, MoveFile=22.830791, UnaccountedTime=1.421701, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_81, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.219283, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.084411, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.226390, TagPackageExports=32.847462, BeginCacheForCookedPlatformData=0.005256, SerializeImports=32.930485, GatherLocalizableTextData=28.899799, MarkNames=0.112914, SerializeSummary=0.017714, SerializeNames=0.122603, SerializeGatherableTextData=0.334602, BuildExportMap=0.214208, SortExportsNonSeekfree=4.473500, SortExportsSeekfreeConstructor=0.070021, SortExportsSeekfreeInner=31.499929, SortExportsSeekfree=0.006087, BuildDependencyMap=0.208121, SerializeImportMap=0.018541, SerializeExportMap=0.115409, SerializeDependencyMap=0.027955, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.938330, SerializeExports=40.366394, SerializeBulkData=0.009410, MoveFile=3.743693, UnaccountedTime=1.329538, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_82, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.283771, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.242993, TagPackageExports=33.664169, BeginCacheForCookedPlatformData=0.004981, SerializeImports=31.199369, GatherLocalizableTextData=28.507635, MarkNames=0.106826, SerializeSummary=0.014666, SerializeNames=0.121221, SerializeGatherableTextData=0.465505, BuildExportMap=0.225559, SortExportsNonSeekfree=4.375804, SortExportsSeekfreeConstructor=0.055630, SortExportsSeekfreeInner=31.388119, SortExportsSeekfree=0.006087, BuildDependencyMap=0.201203, SerializeImportMap=0.016883, SerializeExportMap=0.125647, SerializeDependencyMap=0.029061, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.996449, SerializeExports=42.503510, SerializeBulkData=0.008304, MoveFile=20.514614, UnaccountedTime=0.256829, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_83, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.130442, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.247698, TagPackageExports=35.398052, BeginCacheForCookedPlatformData=0.005260, SerializeImports=32.583157, GatherLocalizableTextData=29.017143, MarkNames=0.079151, SerializeSummary=0.013839, SerializeNames=0.140592, SerializeGatherableTextData=0.324082, BuildExportMap=0.236902, SortExportsNonSeekfree=4.555698, SortExportsSeekfreeConstructor=0.011072, SortExportsSeekfreeInner=32.734264, SortExportsSeekfree=0.005260, BuildDependencyMap=0.202585, SerializeImportMap=0.017438, SerializeExportMap=0.115130, SerializeDependencyMap=0.026844, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.021631, SerializeExports=41.422222, SerializeBulkData=0.008579, MoveFile=4.281983, UnaccountedTime=1.400393, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
