CookerStat, GenerateAssetRegistry=0.022240, Initialize=0.111189, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-17.56.36, Duration=0.449035, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2016.05.27-17.56.36, HierarchicalDDC=, DataSize=16696, Duration=0.743259, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F__5FAB8408101F094110311E279097119D67E10334, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33031, Duration=1.117885, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F__F8F4CF0A74BD7C5606C74EA8F0EC4CAC691BF11A, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8454, Duration=0.871126, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F__4688619069A77C9E38C7E628D828A33131BFB0E6, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4474, Duration=0.802703, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_23, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C50B0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=46.978870, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C5__FDE160E9BA93EF294ADB9F5AB63ACEC19D852806, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524552, Duration=2.464984, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C5__0EA8B89D83E9B9E9BA452FE26EF50A642B0FD2E8, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131335, Duration=2.044175, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C5__497BBEA58418E2BB76BAE7CABED70AB780FE2852, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33031, Duration=1.261145, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C5__643341734084F6877EE465098C7A1208311ECB56, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8454, Duration=1.563069, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1B4DA0D540A3B6D2D6B2B1A5440C5__54E8D4F324EAEE68785D601CCA2B6BFA23DAC3ED, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4474, Duration=0.912610, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_24, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A784D85456CB436B4DB55B38B287DEC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=14.157854, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A784D85456CB436B4DB55B38B287__320A73CFAF82B63899C3EC61DF067BCEC8A28AB5, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131335, Duration=1.740545, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A784D85456CB436B4DB55B38B287__AA10D5C85B73F70BF5879A23F40F193825BF82AA, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33031, Duration=1.528002, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A784D85456CB436B4DB55B38B287__180FD65D4DF65C884D2D27F211D129BE6858B1C4, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8454, Duration=1.112752, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A784D85456CB436B4DB55B38B287__BE4B0B341613ADBADDCE1BE6BB3A1BE693176C00, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4178, Duration=1.340691, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_25, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1A57F3584FF3A7512B1CDCA09F271717_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=12.022585, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1A57F3584FF3A7512B1CDCA09F271__3D39D97D7C9F317DAAC17AC5FA4968381488FD86, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131335, Duration=1.253020, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1A57F3584FF3A7512B1CDCA09F271__AD34313FFD43A888753AFAD25B727CE775F97FA8, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8454, Duration=1.741398, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1A57F3584FF3A7512B1CDCA09F271__F1699B078595686B6B31E8DE2E30C12B00CABE08, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33031, Duration=1.673400, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1A57F3584FF3A7512B1CDCA09F271__49AFE852A3781C4FDB12AB18DAFA436BD06D2FC3, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4178, Duration=0.963073, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_26, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A31F0FD48925E0B9FB019A8D3CCFBF8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=13.584372, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A31F0FD48925E0B9FB019A8D3CCF__706593310DC51F7A816C0F78E911AD8D53E4C6B6, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131335, Duration=1.812391, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A31F0FD48925E0B9FB019A8D3CCF__CCAC4A09F74D98DC92951DFBE3A6855C6EAA7B5C, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33031, Duration=1.421087, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A31F0FD48925E0B9FB019A8D3CCF__28701DE7C0F79857C55BA1263446AD99239CD45B, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8454, Duration=1.871407, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_27, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_104E96A44B7BE15657B040A1B36E0EE7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=2.016809, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A31F0FD48925E0B9FB019A8D3CCF__25B4EE0FDBD67FD2D86FBA1B872AB46B879C3C9E, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4178, Duration=0.760365, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_104E96A44B7BE15657B040A1B36E0__4089859D5CB729953A3B8A0580218E390EDF7C45, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=1910, Duration=0.623088, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_28, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=16.500957, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_0__BBE6450F05F711CCECC41FB01670BB8850C34A47, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524547, Duration=2.078820, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_0__9E1667C2EA3CCE0000BE4761716AAE370788CF5D, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131330, Duration=1.063999, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_0__7FD969D38AAC7A24CB4E88558C68FC73B9ECA0CF, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33026, Duration=1.386877, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_0__DB95BCFB5CDF8E3FC5AED0C9412FCE63348791FE, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8449, Duration=0.703916, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A99CD7334F314A0686D57B9547A32DD7_0__09C82E893305A8FDF9CD4DE08FDEFD5A594CF9FF, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4410, Duration=0.886951, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_29, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=16.519346, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_0__3C7761495D7E68E3B0DE8D67A0EC19FA117F7786, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524547, Duration=1.451880, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_0__7379CDC876B6F5151EC477D0C03229CC7C12E45B, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131330, Duration=1.598563, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_0__043583562ACE0DBAF09B92EDCC35CC9E100B9FAC, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33026, Duration=1.025509, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_30, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F336A9E547928187A2FE8DBA877873B1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=4.102468, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_0__A2100EE959868AC5268CEBD1BA0FDC4B4F48F9E0, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8449, Duration=1.111466, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_312B01124F3BCBD78AA5269E0ED7195A_0__DBA0E3EC824F01E36BD362E3E9D9AE71C72C2499, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4410, Duration=0.648748, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F336A9E547928187A2FE8DBA877873B1_0__CC035280AFAA72C56A7C51F6755D3542777FE3F6, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131330, Duration=1.267131, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F336A9E547928187A2FE8DBA877873B1_0__99D2737CF5920C3894A2689601C9DCBAF71E3C1C, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33026, Duration=1.424510, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F336A9E547928187A2FE8DBA877873B1_0__603B2C904FC2452D901C5FA8908325669187F1C2, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8449, Duration=0.993006, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_31, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C1A9DAA94619853A29A6AEBA982298BA_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=3.587149, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F336A9E547928187A2FE8DBA877873B1_0__D5567F0B08369D683F87A90FAC858FFB4BE6C24B, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4119, Duration=0.632923, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C1A9DAA94619853A29A6AEBA982298BA_0__16D2416FDF2B265E08FD4257B223ED31BEFDDA3A, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131330, Duration=1.084100, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C1A9DAA94619853A29A6AEBA982298BA_0__BA7B52CD69D5B51F7F154D3801814AD030ABF6A9, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33026, Duration=1.042187, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C1A9DAA94619853A29A6AEBA982298BA_0__6A5A260679981F4BFEACAB18EA13181139BC4491, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8449, Duration=1.241900, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_32, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_086A19C6464019057903DAAC839DE255_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=3.677808, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C1A9DAA94619853A29A6AEBA982298BA_0__A450FA5F3DCDC72C86A7AF71130FEE2D49FAB8EA, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4119, Duration=0.602562, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_086A19C6464019057903DAAC839DE255_0__1B7FC6E30C80AAD75877CA24654DE8F52359C1AC, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131330, Duration=1.040477, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_086A19C6464019057903DAAC839DE255_0__9BC81476E0848686B4E8BB282C90C046DFF60563, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33026, Duration=1.238480, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_086A19C6464019057903DAAC839DE255_0__28452A3E7EBA0F049412149FDDD422E8E5FDD180, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8449, Duration=1.043472, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_33, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E5889A3D48F327D75670FB9523E2CDB8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=0.156093, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_40, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_086A19C6464019057903DAAC839DE255_0__4380831E1E3608C0631C132C2B5D3BF7AC5473C0, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4119, Duration=0.871554, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_40, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E5889A3D48F327D75670FB9523E2CDB8_0__B2FBD5B908F2428B63A3C1453EBCD6294266D3B5, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=3250, Duration=0.922874, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_41, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D374DC30473B8E4748E63A8D8AD1018E__1_0_13123_0, StartTime=2016.05.27-18.18.46, HierarchicalDDC=, DataSize=451, Duration=1.084525, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_41, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_086C81B9461FA3C8F7F5BC9368D918E4__1_0_13123_0, StartTime=2016.05.27-18.18.46, HierarchicalDDC=, DataSize=347, Duration=0.790730, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_35, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B5A687F74155E7E7DC25CCAA6BBDC0AA__1_0_13123_0, StartTime=2016.05.27-18.20.08, HierarchicalDDC=, DataSize=451, Duration=1.216244, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_42, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_12C27D444A3F7F686408EBBC29559C47__1_0_13123_0, StartTime=2016.05.27-18.20.08, HierarchicalDDC=, DataSize=347, Duration=1.072124, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_42, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0F29CB1C42B33B1A51D5A3A30F09C8E5__1_0_13123_0, StartTime=2016.05.27-18.20.11, HierarchicalDDC=, DataSize=451, Duration=1.507476, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_36, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_731D7884488423978989298F9D2DC0A9__1_0_13123_0, StartTime=2016.05.27-18.20.11, HierarchicalDDC=, DataSize=347, Duration=0.926297, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_34, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9E2ADCAA4F4C5629C62B3D8E6BB32808_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.22.51, Duration=587.851929, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9E2ADCAA4F4C5629C62B3D8E6BB32__DA57CA57CAC62F51110082075FE626596BCEB76D, StartTime=2016.05.27-18.22.51, HierarchicalDDC=, DataSize=1037110, Duration=2.964485, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_35, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_61700A564DF661766B81E19F2B110F9F_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.22.51, Duration=3.650867, RunGuid=RunID11A920404D872BAC687DFD93012650BA
