CookerStat, GenerateAssetRegistry=0.022590, Initialize=0.191852, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BA5FEB7E45EB21F435488CAA741D70EB__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=458, Duration=4.251115, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B030D45F48BA80147EF66782BFE1B693__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=397, Duration=3.919214, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_12, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0D6069DE435CD69DDC18F08C1209307E__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=442, Duration=4.572168, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7FF5FB4644C11A7F2196F99857877C69__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=435, Duration=4.539341, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_69722BE14CCD7EB958305A85398B44D3__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=2345, Duration=4.518256, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6F557B0245201E1C95161796FC84DE04__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=328, Duration=3.514431, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_13, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1BA6D0B14FA34D78AD03348F248B97D5__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=385, Duration=3.417153, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3767B77B4EC1C7E3AAC98F8ED7A9814D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=328, Duration=4.244484, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BA68215B49CE85E90EC14984BA3E1BF3__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=575, Duration=3.792420, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C59253884D777809C589D4B0FC2C89F9__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=397, Duration=3.787905, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F653725245FC0520E031CBA185161155__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=366, Duration=3.416549, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_26512BA545FCF724096F35AA82F71564__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=378, Duration=3.110252, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_49667C484581E09E2EC4F09A2ABD8157__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=385, Duration=3.165368, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FAE2EA504C859B577D515381F2BFFB26__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=5144, Duration=3.763206, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_710D4E454C758264DF84E18A1509A831__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=4092, Duration=18.442572, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1A26A8444F225EE88B66F5915A0A3CFE__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=5728, Duration=4.579697, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BB5F6A0A4CAC86D6645AD4BCC46BFAFC__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=423, Duration=4.208949, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A041438E48B556865B648EB8C3F58D03__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=366, Duration=4.157148, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3EA73CC14EEE7135B544EF97CF82120B__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=366, Duration=4.265267, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3DCFAEF7426543265248569E03968E39__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=518, Duration=3.928252, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_387E2377467DD72A23EB989CEC1C6367__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1272, Duration=3.012374, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_318361FF47EF0733CB4B2DA243DC5B6E__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=2520, Duration=4.570361, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_374469004D90D9E124D30084FA47FE00__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=785, Duration=3.371373, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_56961FC84EDEA0FE061957919519CAEC__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=32738, Duration=4.166480, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F3474A8840BF962E95227197FB3E7AC4__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=366, Duration=2.990689, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_81E3AE0D4D295DDB4C80BAB87721923D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=8157, Duration=3.628280, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_868FD34B4448108E3B49D3BFDA6B18DE__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1669, Duration=3.477089, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8EA7A27E460F50E0A2E93BB662885AA9__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1059, Duration=3.577378, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3D89AA264B177254A2979FA2BC70BFED__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=15472, Duration=3.740016, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6446F169403C8105D905D5A616444AF8__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=26257, Duration=3.831573, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D05794FC43BF4950CB56E4AC469F661D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=25147, Duration=3.771037, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A7A844B149718618C4C290BCFAA6AE26__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=2232, Duration=25.296457, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E8E56C7B4DFDC7928C62608548734568__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=10577, Duration=4.730288, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2F923B894850451B1D43B791A5B7B795__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1529, Duration=4.178528, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D9F66F2A4DBB3279D2DA74A4C0BF3F4D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=770, Duration=3.798444, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6A960A7B474F48BE2A4B18A93553BF24__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=480, Duration=3.783084, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_907D4C15449BD3B3E3B7818822AD644F__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1459, Duration=3.143083, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DAD2CDDB4F9A9939AC239390408156E6__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1724, Duration=3.327101, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B1FFD3074B8FA0E18CB2CC88986813EA__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1326, Duration=3.540035, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E3B534B40973B19F188EAA659F99359__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1583, Duration=3.209945, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E609D066479F895D5E92BFA0B7A06125__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=556, Duration=2.838891, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BF97E84F45BA03CDE90B449606024620__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=435, Duration=3.104534, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6E4D3BC4D666F2412A6A5B9B5B429E7__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=675, Duration=2.846424, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_62C9B77F4780AFB94BF51F91644942EB__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=409, Duration=3.077429, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F707F61B46375DF280DF07AE3C3B5D7F__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=3976, Duration=3.204223, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97B2C7DF487C6BFD9377AD92AB0745CD__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=416, Duration=3.511723, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8D61D99A40F9FEABAC557B849807D758__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=347, Duration=2.821725, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D7AB18BC40AE69E72FB382A42B53BB04__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=347, Duration=2.763599, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_745A198344FD9456F252B19980020441__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=77843, Duration=3.555998, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_88E94EB74BEA1D1C05BCA594842B99E4__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=668, Duration=2.855759, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_46A4FD0F418A02AFA17A8DA725E59EF4__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=347, Duration=2.749748, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_10993F314E12306F8CDC7392038E0416__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=366, Duration=3.424384, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_356B48D04BF197FF7D46698ACAA3D0C7__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=385, Duration=2.938885, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6B32AD034333C403E2978AABBF0DD8B6__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=347, Duration=2.781969, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_22DDCF764A1DF8D88EA44EB7B8D515B7__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=347, Duration=2.831366, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7FBB23024091188FE07B97B5EF95CC22__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=903, Duration=3.138263, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CBB7FB0D481C39DBCC34A889D659DA3D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=877, Duration=25.356390, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_89A936354C1C730135F745972FCEA79D__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=668, Duration=3.125917, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4B343D724320617D5D1308A7D689ED09__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1549, Duration=3.149707, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId2EFCBA7A49ABBB6D442578BF4D8B44CB_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9353_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.01-13.04.01, Duration=132.307648, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9__744DDD18988FC5E5A054C78372559C4E352C0DA4, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=1048841, Duration=5.295593, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9__CF5DDBEF045AF9FE555555BDE183E96C7120453F, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=262407, Duration=15.599761, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9__001418FBC551BE7887CEDBE4CA625F592FE2773B, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=65799, Duration=4.457723, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9__8D163928D71A044DAD1ED9715D0E0FB276208F6D, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=16647, Duration=4.432421, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_57C53C5B4B22FAAE25DA13A7E36C9__E422A128BCCC42E6EF5ECAFFCA18DB470EA2C625, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=7196, Duration=4.842024, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId2EFCBA7A49ABBB6D442578BF4D8B44CB_1, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8D76049B4F7E0DD3925376BA659A8FC9_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.01-13.04.01, Duration=0.525557, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8D76049B4F7E0DD3925376BA659A8__BD581EC802AA9A45681C261D495BEAAAEC70667F, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=6014, Duration=3.315959, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId2EFCBA7A49ABBB6D442578BF4D8B44CB_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC0BEBA24ED8AD48C91B5AA17E69A8CD_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.01-13.04.01, Duration=64.003723, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC0BEBA24ED8AD48C91B5AA17E69A8CD__2D3472332995CBDE7AA8E01018239A5D57125041, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=524550, Duration=5.025137, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC0BEBA24ED8AD48C91B5AA17E69A8CD__A15E3981A16B70E649B40061043D6846D8B230E7, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=131332, Duration=4.836906, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_BC0BEBA24ED8AD48C91B5AA17E69A8CD__9D49E2F1A7EE3CE609BFAD90A7BA2D6F0FED5F80, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=33028, Duration=4.827868, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
